开始时间,结束时间,最近决策节点,实际光伏,原始报告光伏,历史光伏,旧融合光伏,优化节点光伏,优化滚动光伏,旧光伏高估误差,优化节点光伏高估误差,优化滚动光伏高估误差,实际负荷,节点负荷预测,滚动负荷预测,节点负荷误差,滚动负荷误差,实际净负荷,旧节点净负荷预测,优化节点净负荷预测,优化滚动净负荷预测,旧节点净负荷低估,优化节点净负荷低估,优化滚动净负荷低估
2025-01-02T17:40:00,2025-01-02T17:50:00,2025-01-02T12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.9988666666666,1077.4177833333333,1077.4177833333333,31.418916666666746,31.418916666666746,1045.9988666666666,1077.4177833333333,1077.4177833333333,1077.4177833333333,-31.418916666666746,-31.418916666666746,-31.418916666666746
2025-01-02T17:50:00,2025-01-02T18:00:00,2025-01-02T12:00:00,0.08046666666666667,0.0,0.07128333333333334,0.0,0.07128333333333334,0.13518333333333335,-0.08046666666666667,-0.009183333333333335,0.05471666666666668,958.2307500000001,960.6718166666666,960.6718166666666,2.4410666666665293,2.4410666666665293,958.1502833333334,960.6718166666666,960.6005333333333,960.5366333333333,-2.5215333333331955,-2.4502499999998624,-2.386349999999862
2025-01-02T18:00:00,2025-01-02T18:10:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804.215,754.9083333333333,754.9083333333333,-49.30666666666673,-49.30666666666673,804.215,754.9083333333333,754.9083333333333,754.9083333333333,49.30666666666673,49.30666666666673,49.30666666666673
2025-01-02T18:10:00,2025-01-02T18:20:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.7868,748.4221333333334,748.4221333333334,4.635333333333392,4.635333333333392,743.7868,748.4221333333334,748.4221333333334,748.4221333333334,-4.635333333333392,-4.635333333333392,-4.635333333333392
2025-01-02T18:20:00,2025-01-02T18:30:00,2025-01-02T18:00:00,0.005783333333333334,0.0,0.005116666666666667,0.0,0.005116666666666667,0.005116666666666667,-0.005783333333333334,-0.000666666666666667,-0.000666666666666667,747.9326666666666,774.0034333333333,774.0034333333333,26.070766666666714,26.070766666666714,747.9268833333333,774.0034333333333,773.9983166666666,773.9983166666666,-26.076549999999997,-26.07143333333333,-26.07143333333333
2025-01-02T18:30:00,2025-01-02T18:40:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.225,744.8683333333333,744.8683333333333,-10.356666666666683,-10.356666666666683,755.225,744.8683333333333,744.8683333333333,744.8683333333333,10.356666666666683,10.356666666666683,10.356666666666683
2025-01-02T18:40:00,2025-01-02T18:50:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.8777833333334,745.0775,745.0775,6.199716666666632,6.199716666666632,738.8777833333334,745.0775,745.0775,745.0775,-6.199716666666632,-6.199716666666632,-6.199716666666632
2025-01-02T18:50:00,2025-01-02T19:00:00,2025-01-02T18:00:00,0.0004166666666666667,0.0,0.00036666666666666667,0.0,0.00036666666666666667,0.00036666666666666667,-0.0004166666666666667,-5.000000000000002e-05,-5.000000000000002e-05,741.03175,751.8126000000001,751.8126000000001,10.7808500000001,10.7808500000001,741.0313333333334,751.8126000000001,751.8122333333334,751.8122333333334,-10.781266666666738,-10.780900000000072,-10.780900000000072
2025-01-02T19:00:00,2025-01-02T19:10:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.7816666666666,747.695,747.695,-6.086666666666588,-6.086666666666588,753.7816666666666,747.695,747.695,747.695,6.086666666666588,6.086666666666588,6.086666666666588
2025-01-02T19:10:00,2025-01-02T19:20:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.5680166666666,745.2882166666667,745.2882166666667,17.72020000000009,17.72020000000009,727.5680166666666,745.2882166666667,745.2882166666667,745.2882166666667,-17.72020000000009,-17.72020000000009,-17.72020000000009
2025-01-02T19:20:00,2025-01-02T19:30:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712.1621166666667,739.9705833333334,739.9705833333334,27.808466666666618,27.808466666666618,712.1621166666667,739.9705833333334,739.9705833333334,739.9705833333334,-27.808466666666618,-27.808466666666618,-27.808466666666618
2025-01-02T19:30:00,2025-01-02T19:40:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.6233333333333,731.1983333333333,731.1983333333333,3.574999999999932,3.574999999999932,727.6233333333333,731.1983333333333,731.1983333333333,731.1983333333333,-3.574999999999932,-3.574999999999932,-3.574999999999932
2025-01-02T19:40:00,2025-01-02T19:50:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.2633166666666,724.66275,724.66275,-18.600566666666623,-18.600566666666623,743.2633166666666,724.66275,724.66275,724.66275,18.600566666666623,18.600566666666623,18.600566666666623
2025-01-02T19:50:00,2025-01-02T20:00:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.32795,716.7724166666667,716.7724166666667,-30.5555333333333,-30.5555333333333,747.32795,716.7724166666667,716.7724166666667,716.7724166666667,30.5555333333333,30.5555333333333,30.5555333333333
2025-01-02T20:00:00,2025-01-02T20:10:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.5433333333334,719.3316666666666,719.3316666666666,-32.211666666666815,-32.211666666666815,751.5433333333334,719.3316666666666,719.3316666666666,719.3316666666666,32.211666666666815,32.211666666666815,32.211666666666815
2025-01-02T20:10:00,2025-01-02T20:20:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.4769166666666,747.2124,747.2124,-23.264516666666623,-23.264516666666623,770.4769166666666,747.2124,747.2124,747.2124,23.264516666666623,23.264516666666623,23.264516666666623
2025-01-02T20:20:00,2025-01-02T20:30:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.1001,758.6176666666667,758.6176666666667,-1.482433333333347,-1.482433333333347,760.1001,758.6176666666667,758.6176666666667,758.6176666666667,1.482433333333347,1.482433333333347,1.482433333333347
2025-01-02T20:30:00,2025-01-02T20:40:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.5766666666667,749.9666666666667,749.9666666666667,29.389999999999986,29.389999999999986,720.5766666666667,749.9666666666667,749.9666666666667,749.9666666666667,-29.389999999999986,-29.389999999999986,-29.389999999999986
2025-01-02T20:40:00,2025-01-02T20:50:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.1293000000001,755.8489166666667,755.8489166666667,51.71961666666664,51.71961666666664,704.1293000000001,755.8489166666667,755.8489166666667,755.8489166666667,-51.71961666666664,-51.71961666666664,-51.71961666666664
2025-01-02T20:50:00,2025-01-02T21:00:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.0050833333333,754.8193333333334,754.8193333333334,21.814250000000015,21.814250000000015,733.0050833333333,754.8193333333334,754.8193333333334,754.8193333333334,-21.814250000000015,-21.814250000000015,-21.814250000000015
2025-01-02T21:00:00,2025-01-02T21:10:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.7116666666667,747.2516666666667,747.2516666666667,-27.460000000000036,-27.460000000000036,774.7116666666667,747.2516666666667,747.2516666666667,747.2516666666667,27.460000000000036,27.460000000000036,27.460000000000036
2025-01-02T21:10:00,2025-01-02T21:20:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.2666666666668,758.0383666666667,758.0383666666667,-14.228300000000104,-14.228300000000104,772.2666666666668,758.0383666666667,758.0383666666667,758.0383666666667,14.228300000000104,14.228300000000104,14.228300000000104
2025-01-02T21:20:00,2025-01-02T21:30:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.4289666666667,765.94735,765.94735,9.518383333333304,9.518383333333304,756.4289666666667,765.94735,765.94735,765.94735,-9.518383333333304,-9.518383333333304,-9.518383333333304
2025-01-02T21:30:00,2025-01-02T21:40:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,764.8116666666666,770.15,770.15,5.338333333333367,5.338333333333367,764.8116666666666,770.15,770.15,770.15,-5.338333333333367,-5.338333333333367,-5.338333333333367
2025-01-02T21:40:00,2025-01-02T21:50:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.1586333333333,775.6191333333333,775.6191333333333,-16.53950000000009,-16.53950000000009,792.1586333333333,775.6191333333333,775.6191333333333,775.6191333333333,16.53950000000009,16.53950000000009,16.53950000000009
2025-01-02T21:50:00,2025-01-02T22:00:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.3947166666667,688.6640833333332,688.6640833333332,-42.73063333333346,-42.73063333333346,731.3947166666667,688.6640833333332,688.6640833333332,688.6640833333332,42.73063333333346,42.73063333333346,42.73063333333346
2025-01-02T22:00:00,2025-01-02T22:10:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.9116666666666,560.5,560.5,-55.41166666666663,-55.41166666666663,615.9116666666666,560.5,560.5,560.5,55.41166666666663,55.41166666666663,55.41166666666663
2025-01-02T22:10:00,2025-01-02T22:20:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.5881,550.9598,550.9598,-40.62830000000008,-40.62830000000008,591.5881,550.9598,550.9598,550.9598,40.62830000000008,40.62830000000008,40.62830000000008
2025-01-02T22:20:00,2025-01-02T22:30:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.7760999999999,578.4886666666666,578.4886666666666,-16.287433333333297,-16.287433333333297,594.7760999999999,578.4886666666666,578.4886666666666,578.4886666666666,16.287433333333297,16.287433333333297,16.287433333333297
2025-01-02T22:30:00,2025-01-02T22:40:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.8716666666667,586.895,586.895,-0.9766666666666879,-0.9766666666666879,587.8716666666667,586.895,586.895,586.895,0.9766666666666879,0.9766666666666879,0.9766666666666879
2025-01-02T22:40:00,2025-01-02T22:50:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.2832333333333,593.5879833333333,593.5879833333333,-2.6952499999999873,-2.6952499999999873,596.2832333333333,593.5879833333333,593.5879833333333,593.5879833333333,2.6952499999999873,2.6952499999999873,2.6952499999999873
2025-01-02T22:50:00,2025-01-02T23:00:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.7073333333334,564.3446666666667,564.3446666666667,-15.362666666666655,-15.362666666666655,579.7073333333334,564.3446666666667,564.3446666666667,564.3446666666667,15.362666666666655,15.362666666666655,15.362666666666655
2025-01-02T23:00:00,2025-01-02T23:10:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.9350000000001,548.3316666666666,548.3316666666666,-5.603333333333467,-5.603333333333467,553.9350000000001,548.3316666666666,548.3316666666666,548.3316666666666,5.603333333333467,5.603333333333467,5.603333333333467
2025-01-02T23:10:00,2025-01-02T23:20:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579.7343833333333,629.0425333333334,629.0425333333334,49.30815000000007,49.30815000000007,579.7343833333333,629.0425333333334,629.0425333333334,629.0425333333334,-49.30815000000007,-49.30815000000007,-49.30815000000007
2025-01-02T23:20:00,2025-01-02T23:30:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.82325,647.27,647.27,40.44674999999995,40.44674999999995,606.82325,647.27,647.27,647.27,-40.44674999999995,-40.44674999999995,-40.44674999999995
2025-01-02T23:30:00,2025-01-02T23:40:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.8266666666667,587.5233333333333,587.5233333333333,-29.3033333333334,-29.3033333333334,616.8266666666667,587.5233333333333,587.5233333333333,587.5233333333333,29.3033333333334,29.3033333333334,29.3033333333334
2025-01-02T23:40:00,2025-01-02T23:50:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.2881666666666,592.2651500000001,592.2651500000001,-36.023016666666535,-36.023016666666535,628.2881666666666,592.2651500000001,592.2651500000001,592.2651500000001,36.023016666666535,36.023016666666535,36.023016666666535
2025-01-02T23:50:00,2025-01-03T00:00:00,2025-01-02T18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.3670000000001,616.1856833333333,616.1856833333333,44.81868333333318,44.81868333333318,571.3670000000001,616.1856833333333,616.1856833333333,616.1856833333333,-44.81868333333318,-44.81868333333318,-44.81868333333318
2025-01-03T00:00:00,2025-01-03T00:10:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.52,616.1166666666667,616.1166666666667,129.5966666666667,129.5966666666667,486.52,616.1166666666667,616.1166666666667,616.1166666666667,-129.5966666666667,-129.5966666666667,-129.5966666666667
2025-01-03T00:10:00,2025-01-03T00:20:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.39181666666667,596.0233750000001,596.0233750000001,103.63155833333343,103.63155833333343,492.39181666666667,596.0233750000001,596.0233750000001,596.0233750000001,-103.63155833333343,-103.63155833333343,-103.63155833333343
2025-01-03T00:20:00,2025-01-03T00:30:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.43503333333337,602.6908166666667,602.6908166666667,109.25578333333334,109.25578333333334,493.43503333333337,602.6908166666667,602.6908166666667,602.6908166666667,-109.25578333333334,-109.25578333333334,-109.25578333333334
2025-01-03T00:30:00,2025-01-03T00:40:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,459.41833333333335,619.5658333333333,619.5658333333333,160.14749999999998,160.14749999999998,459.41833333333335,619.5658333333333,619.5658333333333,619.5658333333333,-160.14749999999998,-160.14749999999998,-160.14749999999998
2025-01-03T00:40:00,2025-01-03T00:50:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.1775666666667,605.0961416666667,605.0961416666667,150.91857499999998,150.91857499999998,454.1775666666667,605.0961416666667,605.0961416666667,605.0961416666667,-150.91857499999998,-150.91857499999998,-150.91857499999998
2025-01-03T00:50:00,2025-01-03T01:00:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.95568333333335,598.955525,598.955525,158.9998416666666,158.9998416666666,439.95568333333335,598.955525,598.955525,598.955525,-158.9998416666666,-158.9998416666666,-158.9998416666666
2025-01-03T01:00:00,2025-01-03T01:10:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.6266666666667,619.2624999999999,619.2624999999999,188.6358333333332,188.6358333333332,430.6266666666667,619.2624999999999,619.2624999999999,619.2624999999999,-188.6358333333332,-188.6358333333332,-188.6358333333332
2025-01-03T01:10:00,2025-01-03T01:20:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.7801833333333,642.4682083333333,642.4682083333333,158.68802500000004,158.68802500000004,483.7801833333333,642.4682083333333,642.4682083333333,642.4682083333333,-158.68802500000004,-158.68802500000004,-158.68802500000004
2025-01-03T01:20:00,2025-01-03T01:30:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.8418333333333,647.6633499999999,647.6633499999999,125.82151666666664,125.82151666666664,521.8418333333333,647.6633499999999,647.6633499999999,647.6633499999999,-125.82151666666664,-125.82151666666664,-125.82151666666664
2025-01-03T01:30:00,2025-01-03T01:40:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.47,633.4216666666667,633.4216666666667,123.95166666666671,123.95166666666671,509.47,633.4216666666667,633.4216666666667,633.4216666666667,-123.95166666666671,-123.95166666666671,-123.95166666666671
2025-01-03T01:40:00,2025-01-03T01:50:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,487.25686666666667,620.0332083333334,620.0332083333334,132.77634166666672,132.77634166666672,487.25686666666667,620.0332083333334,620.0332083333334,620.0332083333334,-132.77634166666672,-132.77634166666672,-132.77634166666672
2025-01-03T01:50:00,2025-01-03T02:00:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.10921666666667,638.5750916666667,638.5750916666667,148.46587500000004,148.46587500000004,490.10921666666667,638.5750916666667,638.5750916666667,638.5750916666667,-148.46587500000004,-148.46587500000004,-148.46587500000004
2025-01-03T02:00:00,2025-01-03T02:10:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.86833333333334,662.625,662.625,154.75666666666666,154.75666666666666,507.86833333333334,662.625,662.625,662.625,-154.75666666666666,-154.75666666666666,-154.75666666666666
2025-01-03T02:10:00,2025-01-03T02:20:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.10395,639.6717583333333,639.6717583333333,139.5678083333333,139.5678083333333,500.10395,639.6717583333333,639.6717583333333,639.6717583333333,-139.5678083333333,-139.5678083333333,-139.5678083333333
2025-01-03T02:20:00,2025-01-03T02:30:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.75458333333336,648.0529666666666,648.0529666666666,171.29838333333328,171.29838333333328,476.75458333333336,648.0529666666666,648.0529666666666,648.0529666666666,-171.29838333333328,-171.29838333333328,-171.29838333333328
2025-01-03T02:30:00,2025-01-03T02:40:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.68333333333334,690.8833333333333,690.8833333333333,224.2,224.2,466.68333333333334,690.8833333333333,690.8833333333333,690.8833333333333,-224.2,-224.2,-224.2
2025-01-03T02:40:00,2025-01-03T02:50:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.21538333333336,689.5797916666667,689.5797916666667,197.3644083333333,197.3644083333333,492.21538333333336,689.5797916666667,689.5797916666667,689.5797916666667,-197.3644083333333,-197.3644083333333,-197.3644083333333
2025-01-03T02:50:00,2025-01-03T03:00:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,526.83435,672.0272583333334,672.0272583333334,145.19290833333343,145.19290833333343,526.83435,672.0272583333334,672.0272583333334,672.0272583333334,-145.19290833333343,-145.19290833333343,-145.19290833333343
2025-01-03T03:00:00,2025-01-03T03:10:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.0,668.4691666666666,668.4691666666666,119.46916666666664,119.46916666666664,549.0,668.4691666666666,668.4691666666666,668.4691666666666,-119.46916666666664,-119.46916666666664,-119.46916666666664
2025-01-03T03:10:00,2025-01-03T03:20:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.7891666666667,679.5317249999999,679.5317249999999,121.74255833333325,121.74255833333325,557.7891666666667,679.5317249999999,679.5317249999999,679.5317249999999,-121.74255833333325,-121.74255833333325,-121.74255833333325
2025-01-03T03:20:00,2025-01-03T03:30:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0962833333333,689.52015,689.52015,124.42386666666664,124.42386666666664,565.0962833333333,689.52015,689.52015,689.52015,-124.42386666666664,-124.42386666666664,-124.42386666666664
2025-01-03T03:30:00,2025-01-03T03:40:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,571.1033333333334,686.6916666666666,686.6916666666666,115.58833333333325,115.58833333333325,571.1033333333334,686.6916666666666,686.6916666666666,686.6916666666666,-115.58833333333325,-115.58833333333325,-115.58833333333325
2025-01-03T03:40:00,2025-01-03T03:50:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.64675,674.3395999999999,674.3395999999999,111.69284999999991,111.69284999999991,562.64675,674.3395999999999,674.3395999999999,674.3395999999999,-111.69284999999991,-111.69284999999991,-111.69284999999991
2025-01-03T03:50:00,2025-01-03T04:00:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0349333333334,682.8375583333333,682.8375583333333,148.80262499999992,148.80262499999992,534.0349333333334,682.8375583333333,682.8375583333333,682.8375583333333,-148.80262499999992,-148.80262499999992,-148.80262499999992
2025-01-03T04:00:00,2025-01-03T04:10:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.8566666666667,702.5241666666667,702.5241666666667,176.66750000000002,176.66750000000002,525.8566666666667,702.5241666666667,702.5241666666667,702.5241666666667,-176.66750000000002,-176.66750000000002,-176.66750000000002
2025-01-03T04:10:00,2025-01-03T04:20:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,578.3907166666667,695.7517333333332,695.7517333333332,117.3610166666665,117.3610166666665,578.3907166666667,695.7517333333332,695.7517333333332,695.7517333333332,-117.3610166666665,-117.3610166666665,-117.3610166666665
2025-01-03T04:20:00,2025-01-03T04:30:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.9044333333333,697.5829833333333,697.5829833333333,135.6785500000001,135.6785500000001,561.9044333333333,697.5829833333333,697.5829833333333,697.5829833333333,-135.6785500000001,-135.6785500000001,-135.6785500000001
2025-01-03T04:30:00,2025-01-03T04:40:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.93,711.1783333333333,711.1783333333333,220.24833333333328,220.24833333333328,490.93,711.1783333333333,711.1783333333333,711.1783333333333,-220.24833333333328,-220.24833333333328,-220.24833333333328
2025-01-03T04:40:00,2025-01-03T04:50:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.4968166666666,703.0214500000001,703.0214500000001,190.52463333333344,190.52463333333344,512.4968166666666,703.0214500000001,703.0214500000001,703.0214500000001,-190.52463333333344,-190.52463333333344,-190.52463333333344
2025-01-03T04:50:00,2025-01-03T05:00:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.1438333333333,694.2704583333334,694.2704583333334,137.1266250000001,137.1266250000001,557.1438333333333,694.2704583333334,694.2704583333334,694.2704583333334,-137.1266250000001,-137.1266250000001,-137.1266250000001
2025-01-03T05:00:00,2025-01-03T05:10:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.9250000000001,697.7374999999998,697.7374999999998,140.81249999999977,140.81249999999977,556.9250000000001,697.7374999999998,697.7374999999998,697.7374999999998,-140.81249999999977,-140.81249999999977,-140.81249999999977
2025-01-03T05:10:00,2025-01-03T05:20:00,2025-01-03T00:00:00,0.00031666666666666665,0.0,0.00035833333333333333,0.0,0.00035833333333333333,0.00035833333333333333,-0.00031666666666666665,4.1666666666666686e-05,4.1666666666666686e-05,521.7394,705.9313416666668,705.9313416666668,184.1919416666667,184.1919416666667,521.7390833333334,705.9313416666668,705.9309833333334,705.9309833333334,-184.19225833333337,-184.19190000000003,-184.19190000000003
2025-01-03T05:20:00,2025-01-03T05:30:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.3937833333333,719.3859916666667,719.3859916666667,181.99220833333334,181.99220833333334,537.3937833333333,719.3859916666667,719.3859916666667,719.3859916666667,-181.99220833333334,-181.99220833333334,-181.99220833333334
2025-01-03T05:30:00,2025-01-03T05:40:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.3083333333333,717.1433333333334,717.1433333333334,115.83500000000015,115.83500000000015,601.3083333333333,717.1433333333334,717.1433333333334,717.1433333333334,-115.83500000000015,-115.83500000000015,-115.83500000000015
2025-01-03T05:40:00,2025-01-03T05:50:00,2025-01-03T00:00:00,0.004516666666666666,0.0,0.00505,0.0,0.00505,0.00505,-0.004516666666666666,0.0005333333333333336,0.0005333333333333336,622.2831833333333,689.9143,689.9143,67.63111666666668,67.63111666666668,622.2786666666667,689.9143,689.90925,689.90925,-67.63563333333332,-67.63058333333332,-67.63058333333332
2025-01-03T05:50:00,2025-01-03T06:00:00,2025-01-03T00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.8953,761.6551583333334,761.6551583333334,177.75985833333334,177.75985833333334,583.8953,761.6551583333334,761.6551583333334,761.6551583333334,-177.75985833333334,-177.75985833333334,-177.75985833333334
2025-01-03T06:00:00,2025-01-03T06:10:00,2025-01-03T06:00:00,0.0,1.69195,0.0,1.69195,0.0,0.0,1.69195,0.0,0.0,542.7966666666667,898.4141666666668,898.4141666666668,355.61750000000006,355.61750000000006,542.7966666666667,896.7222166666668,898.4141666666668,898.4141666666668,-353.92555000000004,-355.61750000000006,-355.61750000000006
2025-01-03T06:10:00,2025-01-03T06:20:00,2025-01-03T06:00:00,0.06286666666666667,1.69195,0.0704,1.69195,0.0704,0.0704,1.6290833333333334,0.007533333333333336,0.007533333333333336,570.2083333333334,931.6416833333333,931.6416833333333,361.4333499999999,361.4333499999999,570.1454666666667,929.9497333333333,931.5712833333333,931.5712833333333,-359.80426666666654,-361.42581666666655,-361.42581666666655
2025-01-03T06:20:00,2025-01-03T06:30:00,2025-01-03T06:00:00,0.0,1.69195,0.0,1.69195,0.0,0.0,1.69195,0.0,0.0,586.61005,917.6901750000001,917.6901750000001,331.08012500000007,331.08012500000007,586.61005,915.998225,917.6901750000001,917.6901750000001,-329.38817500000005,-331.08012500000007,-331.08012500000007
2025-01-03T06:30:00,2025-01-03T06:40:00,2025-01-03T06:00:00,0.0,1.69195,0.0,1.69195,0.0,0.0,1.69195,0.0,0.0,560.9833333333333,911.4566666666666,911.4566666666666,350.47333333333324,350.47333333333324,560.9833333333333,909.7647166666666,911.4566666666666,911.4566666666666,-348.7813833333332,-350.47333333333324,-350.47333333333324
2025-01-03T06:40:00,2025-01-03T06:50:00,2025-01-03T06:00:00,0.8755833333333333,1.69195,0.9804833333333333,1.69195,0.9804833333333333,0.9804833333333333,0.8163666666666668,0.1049,0.1049,545.6809999999999,909.081275,909.081275,363.4002750000001,363.4002750000001,544.8054166666666,907.389325,908.1007916666666,908.1007916666666,-362.5839083333334,-363.2953750000001,-363.2953750000001
