开始时间,结束时间,归属日期,日内时段,日初计划购电_kWh,保留原计划执行_kWh,调整增购执行_kWh,调整后普通购电_kWh,相对日初净调整_kWh,紧急购电_kWh,实际外网总购电_kWh,普通电价_元每kWh,原计划执行费_元,调整增购单价_元每kWh,调整增购费_元,紧急单价_元每kWh,紧急购电费_元,本时刻调减总量_kWh,本时刻违约费_元,本段总费用_元,费用标签,弃购电_kWh,购电利用量_kWh
2025-02-05T21:50:00,2025-02-05T22:00:00,2025-02-05,131,710.290714365658,710.290714365658,0.0,710.290714365658,0.0,0.0,710.290714365658,0.7764,551.4697106334969,1.1646,0.0,3.8819999999999997,0.0,0.0,0.0,551.4697106334969,551.47元,0.0,710.290714365658
2025-02-05T22:00:00,2025-02-05T22:10:00,2025-02-05,132,1440.3871326932983,1433.0737281613797,0.0,1433.0737281613797,-7.31340453191865,0.0,1433.0737281613797,0.4209,603.1807321831247,0.63135,0.0,2.1045,0.0,0.0,0.0,603.1807321831247,603.18元,70.24872817137974,1362.82499999
2025-02-05T22:10:00,2025-02-05T22:20:00,2025-02-05,133,1403.375105470801,1396.262055480094,0.0,1396.262055480094,-7.113049990706941,0.0,1396.262055480094,0.3859,538.8175272097683,0.5788500000000001,0.0,1.9295,0.0,0.0,0.0,538.8175272097683,538.82元,31.397255490094032,1364.86479999
2025-02-05T22:20:00,2025-02-05T22:30:00,2025-02-05,134,561.9539503787565,561.9539503787565,0.0,561.9539503787565,0.0,0.0,561.9539503787565,0.4368,245.46148552544088,0.6552,0.0,2.184,0.0,0.0,0.0,245.46148552544088,245.46元,0.0,561.9539503787565
2025-02-05T22:30:00,2025-02-05T22:40:00,2025-02-05,135,1381.630960325803,1374.9023033342864,0.0,1374.9023033342864,-6.728656991516573,0.0,1374.9023033342864,0.4198,577.1839869397335,0.6297,0.0,2.099,0.0,0.0,0.0,577.1839869397335,577.18元,0.0,1374.9023033342864
2025-02-05T22:40:00,2025-02-05T22:50:00,2025-02-05,136,1385.8034069422872,1379.2590850273582,0.0,1379.2590850273582,-6.544321914929014,0.0,1379.2590850273582,0.4186,577.3578529924522,0.6279,0.0,2.093,0.0,0.0,0.0,577.3578529924522,577.36元,0.0,1379.2590850273582
2025-02-05T22:50:00,2025-02-05T23:00:00,2025-02-05,137,1398.0176689257896,1391.6526321316387,0.0,1391.6526321316387,-6.36503679415091,0.0,1391.6526321316387,0.4241,590.1998812870279,0.63615,0.0,2.1205,0.0,0.0,0.0,590.1998812870279,590.20元,0.0,1391.6526321316387
2025-02-05T23:00:00,2025-02-05T23:10:00,2025-02-05,138,1407.5388212196447,1401.3481579366435,0.0,1401.3481579366435,-6.190663283001186,0.0,1401.3481579366435,0.4237,593.7512145177559,0.6355500000000001,0.0,2.1185,0.0,0.0,0.0,593.7512145177559,593.75元,10.706491279976824,1390.6416666566668
2025-02-05T23:10:00,2025-02-05T23:20:00,2025-02-05,139,1019.9471152173587,1019.9471152173587,0.0,1019.9471152173587,0.0,0.0,1019.9471152173587,0.4248,433.273534544334,0.6372,0.0,2.124,0.0,0.0,0.0,433.273534544334,433.27元,0.0,1019.9471152173587
2025-02-05T23:20:00,2025-02-05T23:30:00,2025-02-05,140,1407.433579476066,1401.5774629246973,0.0,1401.5774629246973,-5.856116551368586,0.0,1401.5774629246973,0.424,594.2688442800717,0.636,0.0,2.12,0.0,0.0,0.0,594.2688442800717,594.27元,19.48189626803059,1382.0955666566667
2025-02-05T23:30:00,2025-02-05T23:40:00,2025-02-05,141,1404.3431191562863,1398.6474339799101,0.0,1398.6474339799101,-5.695685176376173,0.0,1398.6474339799101,0.422,590.229217139522,0.633,0.0,2.11,0.0,0.0,0.0,590.229217139522,590.23元,10.422433989910125,1388.22499999
2025-02-05T23:40:00,2025-02-05T23:50:00,2025-02-05,142,1416.5145766036853,1410.9749277008966,0.0,1410.9749277008966,-5.539648902788713,0.0,1410.9749277008966,0.424,598.2533693451802,0.636,0.0,2.12,0.0,0.0,0.0,598.2533693451802,598.25元,9.700427710896626,1401.27449999
2025-02-05T23:50:00,2025-02-06T00:00:00,2025-02-05,143,596.4472248238166,596.4472248238166,0.0,596.4472248238166,0.0,0.0,596.4472248238166,0.4271,254.74260972225204,0.6406499999999999,0.0,2.1355,0.0,0.0,0.0,254.74260972225204,254.74元,0.0,596.4472248238166
2025-02-06T00:00:00,2025-02-06T00:10:00,2025-02-05,144,579.8109166666667,579.8109166666667,0.0,579.8109166666667,0.0,0.0,579.8109166666667,0.4276,247.92714796666667,0.6414,0.0,2.138,0.0,0.0,0.0,247.92714796666667,247.93元,0.0,579.8109166666667
2025-02-06T00:10:00,2025-02-06T00:20:00,2025-02-06,1,1082.6481246853514,1082.6481246853514,0.0,1082.6481246853514,0.0,0.0,1082.6481246853514,0.4248,459.90892336633726,0.6372,0.0,2.124,0.0,0.0,0.0,459.90892336633726,459.91元,0.0,1082.6481246853514
2025-02-06T00:20:00,2025-02-06T00:30:00,2025-02-06,2,1393.8264972809811,1393.8264972809811,0.0,1393.8264972809811,0.0,0.0,1393.8264972809811,0.4245,591.6793480957765,0.6367499999999999,0.0,2.1225,0.0,0.0,0.0,591.6793480957765,591.68元,0.0,1393.8264972809811
2025-02-06T00:30:00,2025-02-06T00:40:00,2025-02-06,3,588.004140923913,588.004140923913,0.0,588.004140923913,0.0,0.0,588.004140923913,0.4269,251.0189677604185,0.64035,0.0,2.1345,0.0,0.0,0.0,251.0189677604185,251.02元,0.0,588.004140923913
2025-02-06T00:40:00,2025-02-06T00:50:00,2025-02-06,4,614.5732719045719,614.5732719045719,0.0,614.5732719045719,0.0,0.0,614.5732719045719,0.4272,262.54570175763314,0.6408,0.0,2.136,0.0,0.0,0.0,262.54570175763314,262.55元,0.0,614.5732719045719
2025-02-06T00:50:00,2025-02-06T01:00:00,2025-02-06,5,625.020045505904,625.020045505904,0.0,625.020045505904,0.0,0.0,625.020045505904,0.4271,266.9460614355716,0.6406499999999999,0.0,2.1355,0.0,0.0,0.0,266.9460614355716,266.95元,0.0,625.020045505904
2025-02-06T01:00:00,2025-02-06T01:10:00,2025-02-06,6,624.446249937394,624.446249937394,0.0,624.446249937394,0.0,0.0,624.446249937394,0.4285,267.5752180981733,0.6427499999999999,0.0,2.1425,0.0,0.0,0.0,267.5752180981733,267.58元,0.0,624.446249937394
2025-02-06T01:10:00,2025-02-06T01:20:00,2025-02-06,7,628.7514390516776,628.7514390516776,0.0,628.7514390516776,0.0,0.0,628.7514390516776,0.4311,271.0547453751782,0.64665,0.0,2.1555,0.0,0.0,0.0,271.0547453751782,271.05元,0.0,628.7514390516776
2025-02-06T01:20:00,2025-02-06T01:30:00,2025-02-06,8,631.2557467218836,631.2557467218836,0.0,631.2557467218836,0.0,0.0,631.2557467218836,0.4302,271.5662222397543,0.6453,0.0,2.1510000000000002,0.0,0.0,0.0,271.5662222397543,271.57元,0.0,631.2557467218836
2025-02-06T01:30:00,2025-02-06T01:40:00,2025-02-06,9,631.3434120465396,631.3434120465396,0.0,631.3434120465396,0.0,0.0,631.3434120465396,0.4279,270.1518460147143,0.64185,0.0,2.1395,0.0,0.0,0.0,270.1518460147143,270.15元,0.0,631.3434120465396
2025-02-06T01:40:00,2025-02-06T01:50:00,2025-02-06,10,636.014140382196,636.014140382196,0.0,636.014140382196,0.0,0.0,636.014140382196,0.4312,274.24929733280294,0.6468,0.0,2.156,0.0,0.0,0.0,274.24929733280294,274.25元,0.0,636.014140382196
2025-02-06T01:50:00,2025-02-06T02:00:00,2025-02-06,11,635.8632085372587,635.8632085372587,0.0,635.8632085372587,0.0,0.0,635.8632085372587,0.4333,275.5195282591942,0.64995,0.0,2.1665,0.0,0.0,0.0,275.5195282591942,275.52元,0.0,635.8632085372587
2025-02-06T02:00:00,2025-02-06T02:10:00,2025-02-06,12,633.1318557938437,633.1318557938437,0.0,633.1318557938437,0.0,0.0,633.1318557938437,0.4311,272.94314303272597,0.64665,0.0,2.1555,0.0,0.0,0.0,272.94314303272597,272.94元,0.0,633.1318557938437
2025-02-06T02:10:00,2025-02-06T02:20:00,2025-02-06,13,639.8951099244674,639.8951099244674,0.0,639.8951099244674,0.0,0.0,639.8951099244674,0.4293,274.7069706905739,0.64395,0.0,2.1465,0.0,0.0,0.0,274.7069706905739,274.71元,0.0,639.8951099244674
2025-02-06T02:20:00,2025-02-06T02:30:00,2025-02-06,14,644.3355740370474,644.3355740370474,0.0,644.3355740370474,0.0,0.0,644.3355740370474,0.4324,278.61070221361933,0.6486000000000001,0.0,2.162,0.0,0.0,0.0,278.61070221361933,278.61元,0.0,644.3355740370474
2025-02-06T02:30:00,2025-02-06T02:40:00,2025-02-06,15,634.9291684150172,634.9291684150172,0.0,634.9291684150172,0.0,0.0,634.9291684150172,0.4367,277.273567846838,0.6550499999999999,0.0,2.1835,0.0,0.0,0.0,277.273567846838,277.27元,0.0,634.9291684150172
2025-02-06T02:40:00,2025-02-06T02:50:00,2025-02-06,16,619.2811481860232,619.2811481860232,0.0,619.2811481860232,0.0,0.0,619.2811481860232,0.4348,269.2634432312829,0.6522,0.0,2.174,0.0,0.0,0.0,269.2634432312829,269.26元,0.0,619.2811481860232
2025-02-06T02:50:00,2025-02-06T03:00:00,2025-02-06,17,651.3055976526658,651.3055976526658,0.0,651.3055976526658,0.0,0.0,651.3055976526658,0.4335,282.34097658243064,0.65025,0.0,2.1675,0.0,0.0,0.0,282.34097658243064,282.34元,0.0,651.3055976526658
2025-02-06T03:00:00,2025-02-06T03:10:00,2025-02-06,18,695.2924237854143,695.2924237854143,0.0,695.2924237854143,0.0,0.0,695.2924237854143,0.4357,302.938909043305,0.65355,0.0,2.1784999999999997,0.0,0.0,0.0,302.938909043305,302.94元,0.0,695.2924237854143
2025-02-06T03:10:00,2025-02-06T03:20:00,2025-02-06,19,662.8040913778133,662.8040913778133,0.0,662.8040913778133,0.0,0.0,662.8040913778133,0.4374,289.9105095686555,0.6561,0.0,2.1870000000000003,0.0,0.0,0.0,289.9105095686555,289.91元,0.0,662.8040913778133
2025-02-06T03:20:00,2025-02-06T03:30:00,2025-02-06,20,653.2162548641072,653.2162548641072,0.0,653.2162548641072,0.0,0.0,653.2162548641072,0.4371,285.52082500110123,0.65565,0.0,2.1854999999999998,0.0,0.0,0.0,285.52082500110123,285.52元,0.0,653.2162548641072
2025-02-06T03:30:00,2025-02-06T03:40:00,2025-02-06,21,682.0373901327272,682.0373901327272,0.0,682.0373901327272,0.0,0.0,682.0373901327272,0.4356,297.09548714181597,0.6534,0.0,2.178,0.0,0.0,0.0,297.09548714181597,297.10元,0.0,682.0373901327272
2025-02-06T03:40:00,2025-02-06T03:50:00,2025-02-06,22,667.7668613357572,667.7668613357572,0.0,667.7668613357572,0.0,0.0,667.7668613357572,0.4353,290.67891473945514,0.65295,0.0,2.1765,0.0,0.0,0.0,290.67891473945514,290.68元,0.0,667.7668613357572
2025-02-06T03:50:00,2025-02-06T04:00:00,2025-02-06,23,665.1722368611524,665.1722368611524,0.0,665.1722368611524,0.0,0.0,665.1722368611524,0.436,290.0150952714625,0.654,0.0,2.18,0.0,0.0,0.0,290.0150952714625,290.02元,0.0,665.1722368611524
2025-02-06T04:00:00,2025-02-06T04:10:00,2025-02-06,24,686.676901134489,686.676901134489,0.0,686.676901134489,0.0,0.0,686.676901134489,0.4378,300.62714731667927,0.6567000000000001,0.0,2.189,0.0,0.0,0.0,300.62714731667927,300.63元,0.0,686.676901134489
2025-02-06T04:10:00,2025-02-06T04:20:00,2025-02-06,25,684.0348664170107,684.0348664170107,0.0,684.0348664170107,0.0,0.0,684.0348664170107,0.4401,301.0437447101264,0.66015,0.0,2.2005,0.0,0.0,0.0,301.0437447101264,301.04元,0.0,684.0348664170107
2025-02-06T04:20:00,2025-02-06T04:30:00,2025-02-06,26,677.0575121000783,677.0575121000783,0.0,677.0575121000783,0.0,0.0,677.0575121000783,0.4389,297.16054206072437,0.65835,0.0,2.1945,0.0,0.0,0.0,297.16054206072437,297.16元,0.0,677.0575121000783
2025-02-06T04:30:00,2025-02-06T04:40:00,2025-02-06,27,687.2912239961172,687.2912239961172,0.0,687.2912239961172,0.0,0.0,687.2912239961172,0.4364,299.93389015190553,0.6546000000000001,0.0,2.182,0.0,0.0,0.0,299.93389015190553,299.93元,0.0,687.2912239961172
2025-02-06T04:40:00,2025-02-06T04:50:00,2025-02-06,28,708.1405686261601,708.1405686261601,0.0,708.1405686261601,0.0,0.0,708.1405686261601,0.4393,311.08615179747216,0.65895,0.0,2.1965000000000003,0.0,0.0,0.0,311.08615179747216,311.09元,0.0,708.1405686261601
2025-02-06T04:50:00,2025-02-06T05:00:00,2025-02-06,29,688.8549777702162,688.8549777702162,0.0,688.8549777702162,0.0,0.0,688.8549777702162,0.4422,304.6116711699896,0.6633,0.0,2.211,0.0,0.0,0.0,304.6116711699896,304.61元,0.0,688.8549777702162
2025-02-06T05:00:00,2025-02-06T05:10:00,2025-02-06,30,655.9215914175953,655.9215914175953,0.0,655.9215914175953,0.0,0.0,655.9215914175953,0.4395,288.27753942803315,0.65925,0.0,2.1975,0.0,0.0,0.0,288.27753942803315,288.28元,0.0,655.9215914175953
2025-02-06T05:10:00,2025-02-06T05:20:00,2025-02-06,31,687.1183372061597,687.1183372061597,0.0,687.1183372061597,0.0,0.0,687.1183372061597,0.4333,297.728375511429,0.64995,0.0,2.1665,0.0,0.0,0.0,297.728375511429,297.73元,0.0,687.1183372061597
2025-02-06T05:20:00,2025-02-06T05:30:00,2025-02-06,32,715.7895515147367,715.7895515147367,0.0,715.7895515147367,0.0,0.0,715.7895515147367,0.4439,317.73898191739164,0.66585,0.0,2.2195,0.0,0.0,0.0,317.73898191739164,317.74元,0.0,715.7895515147367
2025-02-06T05:30:00,2025-02-06T05:40:00,2025-02-06,33,701.8473143375678,701.8473143375678,0.0,701.8473143375678,0.0,0.0,701.8473143375678,0.4301,301.8645298965879,0.64515,0.0,2.1505,0.0,0.0,0.0,301.8645298965879,301.86元,0.0,701.8473143375678
2025-02-06T05:40:00,2025-02-06T05:50:00,2025-02-06,34,1520.0910205767034,1520.0910205767034,0.0,1520.0910205767034,0.0,0.0,1520.0910205767034,0.3713,564.40979594013,0.5569500000000001,0.0,1.8565,0.0,0.0,0.0,564.40979594013,564.41元,761.0031129826137,759.0879075940896
2025-02-06T05:50:00,2025-02-06T06:00:00,2025-02-06,35,775.7757502291183,775.7757502291183,0.0,775.7757502291183,0.0,0.0,775.7757502291183,0.5708,442.81279823078074,0.8562,0.0,2.854,0.0,0.0,0.0,442.81279823078074,442.81元,61.06468355435127,714.711066674767
2025-02-06T06:00:00,2025-02-06T06:10:00,2025-02-06,36,835.5965393544321,236.45351192279736,0.0,236.45351192279736,-599.1430274316348,0.0,236.45351192279736,0.9099,215.14905049855332,1.3648500000000001,0.0,4.5495,0.0,1422.045138421146,646.9594357247004,862.1084862232537,862.11元,0.0,236.45351192279736
2025-02-06T06:10:00,2025-02-06T06:20:00,2025-02-06,37,188.8500276273678,164.5300053294368,0.0,164.5300053294368,-24.32002229793102,0.0,164.5300053294368,0.9368,154.13170899261638,1.4052,0.0,4.684,0.0,0.0,0.0,154.13170899261638,154.13元,0.0,164.5300053294368
2025-02-06T06:20:00,2025-02-06T06:30:00,2025-02-06,38,901.0223911614436,872.2001221583173,0.0,872.2001221583173,-28.82226900312628,0.0,872.2001221583173,0.8758,763.8728669862543,1.3137,0.0,4.3790000000000004,0.0,0.0,0.0,763.8728669862543,763.87元,0.0,872.2001221583173
2025-02-06T06:30:00,2025-02-06T06:40:00,2025-02-06,39,912.0772884792702,884.0516309498547,0.0,884.0516309498547,-28.025657529415525,0.0,884.0516309498547,0.8759,774.3408235489777,1.31385,0.0,4.3795,0.0,0.0,0.0,774.3408235489777,774.34元,0.0,884.0516309498547
2025-02-06T06:40:00,2025-02-06T06:50:00,2025-02-06,40,895.2516505286206,867.9859601800106,0.0,867.9859601800106,-27.265690348610065,0.0,867.9859601800106,0.8601,746.5547243508271,1.29015,0.0,4.3004999999999995,0.0,0.0,0.0,746.5547243508271,746.55元,0.0,867.9859601800106
2025-02-06T06:50:00,2025-02-06T07:00:00,2025-02-06,41,863.595036880151,836.8164357375781,0.0,836.8164357375781,-26.77860114257294,0.0,836.8164357375781,0.8442,706.4404350496634,1.2663,0.0,4.221,0.0,0.0,0.0,706.4404350496634,706.44元,0.0,836.8164357375781
2025-02-06T07:00:00,2025-02-06T07:10:00,2025-02-06,42,832.0899433398237,805.4985652423653,0.0,805.4985652423653,-26.591378097458346,0.0,805.4985652423653,0.8334,671.3025042729873,1.2501,0.0,4.167,0.0,0.0,0.0,671.3025042729873,671.30元,0.0,805.4985652423653
2025-02-06T07:10:00,2025-02-06T07:20:00,2025-02-06,43,783.9142356486444,783.9142356486444,0.0,783.9142356486444,0.0,0.0,783.9142356486444,0.8092,634.3433994868831,1.2138,0.0,4.046,0.0,0.0,0.0,634.3433994868831,634.34元,0.0,783.9142356486444
2025-02-06T07:20:00,2025-02-06T07:30:00,2025-02-06,44,735.8803010909621,735.8803010909621,0.0,735.8803010909621,0.0,0.0,735.8803010909621,0.7972,586.643776029715,1.1958,0.0,3.986,0.0,0.0,0.0,586.643776029715,586.64元,0.0,735.8803010909621
2025-02-06T07:30:00,2025-02-06T07:40:00,2025-02-06,45,681.7179764683526,681.7179764683526,0.0,681.7179764683526,0.0,0.0,681.7179764683526,0.7644,521.1052212124088,1.1465999999999998,0.0,3.822,0.0,0.0,0.0,521.1052212124088,521.11元,0.0,681.7179764683526
2025-02-06T07:40:00,2025-02-06T07:50:00,2025-02-06,46,1459.7987907958943,1433.494971315179,0.0,1433.494971315179,-26.30381948071522,0.0,1433.494971315179,0.6899,988.968180710342,1.03485,0.0,3.4494999999999996,0.0,0.0,0.0,988.968180710342,988.97元,0.0,1433.494971315179
2025-02-06T07:50:00,2025-02-06T08:00:00,2025-02-06,47,704.859648738377,678.5194882987178,0.0,678.5194882987178,-26.340160439659257,0.0,678.5194882987178,0.86,583.5267599368973,1.29,0.0,4.3,0.0,0.0,0.0,583.5267599368973,583.53元,0.0,678.5194882987178
2025-02-06T08:00:00,2025-02-06T08:10:00,2025-02-06,48,134.45733982201534,118.62162988164675,0.0,118.62162988164675,-15.835709940368588,0.0,118.62162988164675,1.1617,137.80274743350904,1.74255,0.0,5.8084999999999996,0.0,0.0,0.0,137.80274743350904,137.80元,0.0,118.62162988164675
2025-02-06T08:10:00,2025-02-06T08:20:00,2025-02-06,49,139.05349905519142,125.54970032746292,0.0,125.54970032746292,-13.503798727728508,0.0,125.54970032746292,1.1683,146.6797148925749,1.7524499999999998,0.0,5.8415,0.0,0.0,0.0,146.6797148925749,146.68元,0.0,125.54970032746292
2025-02-06T08:20:00,2025-02-06T08:30:00,2025-02-06,50,69.85337390598704,55.709978459111994,0.0,55.709978459111994,-14.143395446875047,0.0,55.709978459111994,1.0956,61.0358523998031,1.6433999999999997,0.0,5.478,0.0,0.0,0.0,61.0358523998031,61.04元,0.0,55.709978459111994
2025-02-06T08:30:00,2025-02-06T08:40:00,2025-02-06,51,26.668928526233117,0.6805420485952709,0.0,0.6805420485952709,-25.988386477637846,0.0,0.6805420485952709,1.0849,0.7383200685210094,1.6273499999999999,0.0,5.4245,0.0,0.0,0.0,0.7383200685210094,0.74元,0.0,0.6805420485952709
2025-02-06T08:40:00,2025-02-06T08:50:00,2025-02-06,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.061,0.0,1.5915,0.0,5.305,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-06T08:50:00,2025-02-06T09:00:00,2025-02-06,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.043,0.0,1.5644999999999998,0.0,5.215,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-06T09:00:00,2025-02-06T09:10:00,2025-02-06,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.036,0.0,1.554,0.0,5.18,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-06T09:10:00,2025-02-06T09:20:00,2025-02-06,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0147,0.0,1.52205,0.0,5.073499999999999,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-06T09:20:00,2025-02-06T09:30:00,2025-02-06,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9922,0.0,1.4883,0.0,4.961,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-06T09:30:00,2025-02-06T09:40:00,2025-02-06,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,1.455,0.0,4.85,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-06T09:40:00,2025-02-06T09:50:00,2025-02-06,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9422,0.0,1.4133,0.0,4.711,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-06T09:50:00,2025-02-06T10:00:00,2025-02-06,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9569,0.0,1.43535,0.0,4.7844999999999995,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-06T10:00:00,2025-02-06T10:10:00,2025-02-06,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977,0.0,1.49655,0.0,4.9885,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-06T10:10:00,2025-02-06T10:20:00,2025-02-06,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9919,0.0,1.48785,0.0,4.9595,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-06T10:20:00,2025-02-06T10:30:00,2025-02-06,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9588,0.0,1.4382,0.0,4.794,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-06T10:30:00,2025-02-06T10:40:00,2025-02-06,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9549,0.0,1.43235,0.0,4.7745,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-06T10:40:00,2025-02-06T10:50:00,2025-02-06,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9839,0.0,1.4758499999999999,0.0,4.9195,0.0,0.0,0.0,0.0,0.00元,0.0,0.0
2025-02-06T10:50:00,2025-02-06T11:00:00,2025-02-06,65,166.6434882722076,153.21179737146667,0.0,153.21179737146667,-13.431690900740932,0.0,153.21179737146667,0.799,122.41622609980188,1.1985000000000001,0.0,3.995,0.0,0.0,0.0,122.41622609980188,122.42元,0.0,153.21179737146667
2025-02-06T11:00:00,2025-02-06T11:10:00,2025-02-06,66,976.3269446378696,976.3269446378696,0.0,976.3269446378696,0.0,0.0,976.3269446378696,0.5025,490.6042896805294,0.7537499999999999,0.0,2.5124999999999997,0.0,0.0,0.0,490.6042896805294,490.60元,0.0,976.3269446378696
2025-02-06T11:10:00,2025-02-06T11:20:00,2025-02-06,67,982.3068012237541,982.3068012237541,0.0,982.3068012237541,0.0,0.0,982.3068012237541,0.4662,457.9514307305142,0.6993,0.0,2.331,0.0,0.0,0.0,457.9514307305142,457.95元,0.0,982.3068012237541
2025-02-06T11:20:00,2025-02-06T11:30:00,2025-02-06,68,975.9352318881162,975.9352318881162,0.0,975.9352318881162,0.0,0.0,975.9352318881162,0.5007,488.6507706063798,0.75105,0.0,2.5035000000000003,0.0,0.0,0.0,488.6507706063798,488.65元,0.0,975.9352318881162
2025-02-06T11:30:00,2025-02-06T11:40:00,2025-02-06,69,945.4562674680473,945.4562674680473,0.0,945.4562674680473,0.0,0.0,945.4562674680473,0.4827,456.37174030682644,0.7240500000000001,0.0,2.4135,0.0,0.0,0.0,456.37174030682644,456.37元,0.0,945.4562674680473
2025-02-06T11:40:00,2025-02-06T11:50:00,2025-02-06,70,926.4447832697609,926.4447832697609,0.0,926.4447832697609,0.0,0.0,926.4447832697609,0.4785,443.30382879458057,0.71775,0.0,2.3925,0.0,0.0,0.0,443.30382879458057,443.30元,0.0,926.4447832697609
2025-02-06T11:50:00,2025-02-06T12:00:00,2025-02-06,71,901.9234728662053,901.9234728662053,0.0,901.9234728662053,0.0,0.0,901.9234728662053,0.4662,420.4767230502249,0.6993,0.0,2.331,0.0,0.0,0.0,420.4767230502249,420.48元,0.0,901.9234728662053
2025-02-06T12:00:00,2025-02-06T12:10:00,2025-02-06,72,892.1128664427443,804.3548541597182,0.0,804.3548541597182,-87.75801228302612,0.0,804.3548541597182,0.4432,356.4900713635871,0.6648,0.0,2.2159999999999997,0.0,740.1070160502971,164.00771475674586,520.497786120333,520.50元,0.0,804.3548541597182
2025-02-06T12:10:00,2025-02-06T12:20:00,2025-02-06,73,867.178381417218,780.8450863382287,0.0,780.8450863382287,-86.3332950789893,0.0,780.8450863382287,0.4411,344.43076758379266,0.66165,0.0,2.2055,0.0,0.0,0.0,344.43076758379266,344.43元,0.0,780.8450863382287
2025-02-06T12:20:00,2025-02-06T12:30:00,2025-02-06,74,882.7432069354226,797.389661884618,0.0,797.389661884618,-85.35354505080454,0.0,797.389661884618,0.4551,362.89203512368965,0.68265,0.0,2.2755,0.0,0.0,0.0,362.89203512368965,362.89元,0.0,797.389661884618
2025-02-06T12:30:00,2025-02-06T12:40:00,2025-02-06,75,903.4844177217418,818.697608689267,0.0,818.697608689267,-84.78680903247482,0.0,818.697608689267,0.4463,365.38474275801985,0.66945,0.0,2.2315,0.0,0.0,0.0,365.38474275801985,365.38元,0.0,818.697608689267
2025-02-06T12:40:00,2025-02-06T12:50:00,2025-02-06,76,868.5904024838461,784.7192620416214,0.0,784.7192620416214,-83.87114044222471,0.0,784.7192620416214,0.4113,322.7550324777189,0.61695,0.0,2.0564999999999998,0.0,0.0,0.0,322.7550324777189,322.76元,0.0,784.7192620416214
2025-02-06T12:50:00,2025-02-06T13:00:00,2025-02-06,77,876.239959239127,793.909628779693,0.0,793.909628779693,-82.33033045943398,0.0,793.909628779693,0.5682,451.0994510726216,0.8523000000000001,0.0,2.841,0.0,0.0,0.0,451.0994510726216,451.10元,0.0,793.909628779693
2025-02-06T13:00:00,2025-02-06T13:10:00,2025-02-06,78,136.48570935050736,107.01056627726905,0.0,107.01056627726905,-29.475143073238314,0.0,107.01056627726905,0.8279,88.59404782095105,1.24185,0.0,4.1395,0.0,0.0,0.0,88.59404782095105,88.59元,0.0,107.01056627726905
2025-02-06T13:10:00,2025-02-06T13:20:00,2025-02-06,79,175.1825306735002,60.7729888657981,0.0,60.7729888657981,-114.4095418077021,0.0,60.7729888657981,0.8636,52.483553184503236,1.2954,0.0,4.3180000000000005,0.0,0.0,0.0,52.483553184503236,52.48元,0.0,60.7729888657981
2025-02-06T13:20:00,2025-02-06T13:30:00,2025-02-06,80,177.36821654150572,148.97205797087702,0.0,148.97205797087702,-28.3961585706287,0.0,148.97205797087702,0.8416,125.3748839882901,1.2624,0.0,4.208,0.0,0.0,0.0,125.3748839882901,125.37元,0.0,148.97205797087702
2025-02-06T13:30:00,2025-02-06T13:40:00,2025-02-06,81,167.51979102374742,139.7424912402031,0.0,139.7424912402031,-27.777299783544322,0.0,139.7424912402031,0.8618,120.43007895080703,1.2927,0.0,4.309,0.0,0.0,0.0,120.43007895080703,120.43元,0.0,139.7424912402031
2025-02-06T13:40:00,2025-02-06T13:50:00,2025-02-06,82,178.10581751474376,150.87705442301967,0.0,150.87705442301967,-27.22876309172409,0.0,150.87705442301967,0.8623,130.10128402896984,1.29345,0.0,4.3115,0.0,0.0,0.0,130.10128402896984,130.10元,0.0,150.87705442301967
